,latitude,longitude,time,u100,v100,100m_wind_direction,100m_wind_speed
120,34.24,127.09,2018-01-06 00:00:00,4.700696933228208,-9.0895117248225,332.6539767026528 degree,10.23307261059682 meter / second
121,34.24,127.09,2018-01-06 01:00:00,3.8068898438938032,-8.782161254705853,336.56424047461604 degree,9.571769250624383 meter / second
122,34.24,127.09,2018-01-06 02:00:00,3.5796762572111516,-8.35436262738133,336.8058412719666 degree,9.088974475496512 meter / second
123,34.24,127.09,2018-01-06 03:00:00,3.5902093373884925,-7.70311190151254,335.01106373033764 degree,8.498678488653143 meter / second
124,34.24,127.09,2018-01-06 04:00:00,3.7203681138656406,-7.047707790912445,332.17116952510986 degree,7.969399225083166 meter / second
125,34.24,127.09,2018-01-06 05:00:00,3.9009352026200665,-6.798504707034081,330.1530928259453 degree,7.838173365434387 meter / second
126,34.24,127.09,2018-01-06 06:00:00,3.7993662151957017,-7.048538467858705,331.6740477423663 degree,8.007314042177592 meter / second
127,34.24,127.09,2018-01-06 07:00:00,3.006375750415851,-7.4788291260220126,338.1006218141531 degree,8.060470225050375 meter / second
128,34.24,127.09,2018-01-06 08:00:00,3.017661193463003,-6.403102480613745,334.76638412454355 degree,7.078559207619475 meter / second
129,34.24,127.09,2018-01-06 09:00:00,3.958867143595444,-5.287503341784938,323.17701484203633 degree,6.605325173678162 meter / second
130,34.24,127.09,2018-01-06 10:00:00,5.182961532776485,-6.481186113562298,321.3509060847222 degree,8.298726630566495 meter / second
131,34.24,127.09,2018-01-06 11:00:00,3.779804780580639,-8.225607700710842,335.3204250306465 degree,9.05248839962216 meter / second
132,34.24,127.09,2018-01-06 12:00:00,1.9417822896345522,-8.607719095990998,347.2876543668167 degree,8.824020993618866 meter / second
133,34.24,127.09,2018-01-06 13:00:00,1.8259184076837962,-7.601769314068672,346.4936215752884 degree,7.817984058300108 meter / second
134,34.24,127.09,2018-01-06 14:00:00,1.6129997155275362,-7.396592108342153,347.6979159762619 degree,7.5704255428265945 meter / second
135,34.24,127.09,2018-01-06 15:00:00,1.025404314205844,-7.300233582575853,352.0044378852954 degree,7.371896931439033 meter / second
136,34.24,127.09,2018-01-06 16:00:00,0.9433967613965426,-6.613263748017831,351.88140431288963 degree,6.680213682979036 meter / second
137,34.24,127.09,2018-01-06 17:00:00,-0.3243346742334847,-6.4064251883987895,2.8982085144017447 degree,6.41462989388013 meter / second
138,34.24,127.09,2018-01-06 18:00:00,-1.883982903349833,-6.217861521597495,16.856562625299475 degree,6.497014197450794 meter / second
139,34.24,127.09,2018-01-06 19:00:00,-3.143438347411949,-5.049929735154232,31.901095171606705 degree,5.9483606963578515 meter / second
140,34.24,127.09,2018-01-06 20:00:00,-4.302077166919512,-3.391067873470594,51.753419502132004 degree,5.477883649057781 meter / second
141,34.24,127.09,2018-01-06 21:00:00,-5.109362526225754,-2.370165906515566,65.11403629571097 degree,5.632341595536333 meter / second
142,34.24,127.09,2018-01-06 22:00:00,-4.950613960695822,-2.2480563954151678,65.57736810644259 degree,5.437125724572075 meter / second
143,34.24,127.09,2018-01-06 23:00:00,-5.311748138204672,-0.31839384925037484,86.56971267260587 degree,5.321282075492829 meter / second
144,34.24,127.09,2018-01-07 00:00:00,-3.6106556895640245,-0.18548553784858102,87.05920328823709 degree,3.6154169044982956 meter / second
145,34.24,127.09,2018-01-07 01:00:00,-3.634731301397948,-1.6233873318267371,65.93293232664848 degree,3.9807861111214646 meter / second
146,34.24,127.09,2018-01-07 02:00:00,-4.241135774464893,-2.7090821005901398,57.431051011459324 degree,5.032530028244622 meter / second
147,34.24,127.09,2018-01-07 03:00:00,-5.151494846935121,-3.5895996636270233,55.130931306958 degree,6.278783712082328 meter / second
148,34.24,127.09,2018-01-07 04:00:00,-6.011445607128071,-3.66269923489801,58.646566791187794 degree,7.039378095597781 meter / second
149,34.24,127.09,2018-01-07 05:00:00,-6.714152527530709,-3.249852792606188,64.17161457372177 degree,7.45931547372527 meter / second
150,34.24,127.09,2018-01-07 06:00:00,-7.609464342604735,-2.9840361698026006,68.58747098783914 degree,8.173641749187635 meter / second
151,34.24,127.09,2018-01-07 07:00:00,-7.933732739492889,-2.3402615364501624,73.56520056023041 degree,8.271695064537221 meter / second
152,34.24,127.09,2018-01-07 08:00:00,-7.9517894483683325,-1.8327179222845622,77.02118991944148 degree,8.160257986966158 meter / second
153,34.24,127.09,2018-01-07 09:00:00,-8.278314933865918,-1.4996164668338168,79.73221869427883 degree,8.413046278956667 meter / second
154,34.24,127.09,2018-01-07 10:00:00,-8.109033288158644,-1.2254930745676171,81.4060989391219 degree,8.20111298204568 meter / second
155,34.24,127.09,2018-01-07 11:00:00,-7.750156199259223,-0.5709196409137829,85.78688397816516 degree,7.771156307094671 meter / second
156,34.24,127.09,2018-01-07 12:00:00,-7.600435988167012,-1.0128397763247472,82.4094429237215 degree,7.667624901019209 meter / second
157,34.24,127.09,2018-01-07 13:00:00,-7.750156199259223,-1.929907124997124,76.0168716117067 degree,7.986830574391248 meter / second
158,34.24,127.09,2018-01-07 14:00:00,-7.847211009464727,-2.209845255887152,74.2723024840625 degree,8.152431335621992 meter / second
159,34.24,127.09,2018-01-07 15:00:00,-8.336246874841295,-2.38677944544079,74.02287145157746 degree,8.671201074792345 meter / second
160,34.24,127.09,2018-01-07 16:00:00,-8.362579575284649,-2.0669688211302235,76.1165312438419 degree,8.614238054552036 meter / second
161,34.24,127.09,2018-01-07 17:00:00,-8.71995193844445,-1.8327179222845622,78.1306052253839 degree,8.910466698857258 meter / second
162,34.24,127.09,2018-01-07 18:00:00,-8.461139111229773,-2.1026879298194556,76.04406819598486 degree,8.718495947684474 meter / second
163,34.24,127.09,2018-01-07 19:00:00,-7.7960503343176395,-2.4175144924524545,72.77160970315154 degree,8.16227769292566 meter / second
164,34.24,127.09,2018-01-07 20:00:00,-6.957918097349182,-3.1917054063679036,65.35833897243432 degree,7.655038056760879 meter / second
165,34.24,127.09,2018-01-07 21:00:00,-6.161918181090091,-3.077071987783856,63.46387108630702 degree,6.887496474659911 meter / second
166,34.24,127.09,2018-01-07 22:00:00,-5.016821893239111,-1.335973108420358,75.08826828967987 degree,5.191659277620751 meter / second
167,34.24,127.09,2018-01-07 23:00:00,-5.253816197229295,-2.957454507522242,60.62416581421246 degree,6.029023287260758 meter / second
168,34.24,127.09,2018-01-08 00:00:00,-2.741676574933353,-6.03594327036629,24.42873811665997 degree,6.629434486034113 meter / second
169,34.24,127.09,2018-01-08 01:00:00,0.8741793773740127,-9.721656880927283,354.86173559150075 degree,9.76088121504953 meter / second
170,34.24,127.09,2018-01-08 02:00:00,2.3435440621131485,-10.268242311567159,347.143468326772 degree,10.532283652661652 meter / second
171,34.24,127.09,2018-01-08 03:00:00,2.9649957925762958,-9.099479848177635,341.9521974826639 degree,9.570357023506805 meter / second
172,34.24,127.09,2018-01-08 04:00:00,5.253683642538636,-8.038705387802068,326.8334378490888 degree,9.603227380821306 meter / second
173,34.24,127.09,2018-01-08 05:00:00,7.3399858805220575,-7.844326982376946,316.9023578813776 degree,10.742851508454827 meter / second
174,34.24,127.09,2018-01-08 06:00:00,7.731214572823312,-8.027906587500674,316.07856219191297 degree,11.145356115830138 meter / second
175,34.24,127.09,2018-01-08 07:00:00,7.913286387317358,-7.516209588603767,313.52582325294395 degree,10.913913506507251 meter / second
176,34.24,127.09,2018-01-08 08:00:00,8.193165374886716,-6.941381141791009,310.271806048469 degree,10.7382834296667 meter / second
177,34.24,127.09,2018-01-08 09:00:00,8.596431873104933,-6.24859656860916,306.0127500391412 degree,10.62749265001715 meter / second
178,34.24,127.09,2018-01-08 10:00:00,8.540757020738985,-5.078172751327113,300.7349167026571 degree,9.936416304665553 meter / second
179,34.24,127.09,2018-01-08 11:00:00,10.175641536836343,-5.799200340681844,299.67924995378655 degree,11.712147765356853 meter / second
180,34.24,127.09,2018-01-08 12:00:00,12.228839808548122,-7.809438550633975,302.5626389539568 degree,14.509715832477882 meter / second
181,34.24,127.09,2018-01-08 13:00:00,11.538923056932255,-8.935005812817916,307.7519153036162 degree,14.593871117318145 meter / second
182,34.24,127.09,2018-01-08 14:00:00,12.399626179995014,-8.412510013619613,304.15487867715854 degree,14.984026632813626 meter / second
183,34.24,127.09,2018-01-08 15:00:00,12.551603479696656,-8.09436074320157,302.81742692073124 degree,14.935241067777108 meter / second
184,34.24,127.09,2018-01-08 16:00:00,12.881138416673481,-8.840308640944137,304.4617587671299 degree,15.622892938782272 meter / second
185,34.24,127.09,2018-01-08 17:00:00,12.775055252030258,-9.582933830901661,306.8746116483358 degree,15.96980455421623 meter / second
186,34.24,127.09,2018-01-08 18:00:00,13.167036307201322,-9.61699158569837,306.1437914217105 degree,16.305133310542146 meter / second
187,34.24,127.09,2018-01-08 19:00:00,14.783111751553427,-8.529635463042444,299.9843062578549 degree,17.067368695593014 meter / second
188,34.24,127.09,2018-01-08 20:00:00,15.190892426990505,-8.105159543502966,298.0823239058477 degree,17.2179215921677 meter / second
189,34.24,127.09,2018-01-08 21:00:00,14.197773438841168,-8.363500073790203,300.5011156572707 degree,16.478012747444776 meter / second
190,34.24,127.09,2018-01-08 22:00:00,12.281505209434828,-7.574356974842052,301.6633268365355 degree,14.429353893772003 meter / second
191,34.24,127.09,2018-01-08 23:00:00,12.64790592703235,-8.135894590514631,302.7515640866395 degree,15.038693597750612 meter / second
192,34.24,127.09,2018-01-09 00:00:00,12.819444661349053,-7.708095963190107,301.01771808371956 degree,14.958372398196882 meter / second
193,34.24,127.09,2018-01-09 01:00:00,11.891028880003384,-8.148354744708548,304.4209807661184 degree,14.415000966725215 meter / second
194,34.24,127.09,2018-01-09 02:00:00,10.812892887565503,-7.850972397947035,305.9824676778788 degree,13.362500521657273 meter / second
195,34.24,127.09,2018-01-09 03:00:00,11.546446685630356,-7.7853489191923995,303.99035489841344 degree,13.925950195863637 meter / second
196,34.24,127.09,2018-01-09 04:00:00,12.045263268314455,-7.441448663440259,301.70737645591066 degree,14.158514237504663 meter / second
197,34.24,127.09,2018-01-09 05:00:00,12.591478711796592,-7.7521218413419515,301.619117013634 degree,14.786504968809828 meter / second
198,34.24,127.09,2018-01-09 06:00:00,12.699066602179437,-7.399084139180936,300.2271255333416 degree,14.697371828502812 meter / second
199,34.24,127.09,2018-01-09 07:00:00,12.29053356387255,-7.164833240335275,300.240279314448 degree,14.226456011477032 meter / second
200,34.24,127.09,2018-01-09 08:00:00,11.809021327194083,-7.374994507739362,301.9856877874454 degree,13.922770151636866 meter / second
201,34.24,127.09,2018-01-09 09:00:00,10.781293647033479,-7.342598106835174,304.2568132820756 degree,13.0441572998053 meter / second
202,34.24,127.09,2018-01-09 10:00:00,7.779365796491158,-6.352431186891811,309.234196617204 degree,10.043501091741476 meter / second
203,34.24,127.09,2018-01-09 11:00:00,7.07891596469795,-4.5623223676989015,302.801557405313 degree,8.421747836527832 meter / second
204,34.24,127.09,2018-01-09 12:00:00,8.473796725325885,-2.748954594010678,287.9733989647566 degree,8.908534239821728 meter / second
205,34.24,127.09,2018-01-09 13:00:00,10.102662338464764,-2.7913191182699997,285.4452309274644 degree,10.481185464681653 meter / second
206,34.24,127.09,2018-01-09 14:00:00,10.65564904777519,-3.64193231124148,288.86961672043526 degree,11.260840447720456 meter / second
207,34.24,127.09,2018-01-09 15:00:00,10.496148119375448,-3.788962130729714,289.8488708008564 degree,11.159093124979853 meter / second
208,34.24,127.09,2018-01-09 16:00:00,10.94154693830303,-3.7657031762344,288.9916966520726 degree,11.571429030789165 meter / second
209,34.24,127.09,2018-01-09 17:00:00,11.288386221285489,-4.22506752751685,290.52009376100284 degree,12.0531680106512 meter / second
210,34.24,127.09,2018-01-09 18:00:00,10.815149976174933,-4.7874358201356895,293.8770626249084 degree,11.827383934711637 meter / second
211,34.24,127.09,2018-01-09 19:00:00,10.168117908138242,-5.632234274483341,298.9825591358492 degree,11.623798205254017 meter / second
212,34.24,127.09,2018-01-09 20:00:00,10.038711494530904,-7.302725613414636,306.03425840560766 degree,12.413924836861591 meter / second
213,34.24,127.09,2018-01-09 21:00:00,10.876091368629552,-7.698127839834973,305.29096662640495 degree,13.32480903042218 meter / second
214,34.24,127.09,2018-01-09 22:00:00,11.806764238584652,-5.7053338457543274,295.791034791536 degree,13.112990356018388 meter / second
215,34.24,127.09,2018-01-09 23:00:00,12.998507024363859,-5.65217052119361,293.50095941007044 degree,14.174209553378509 meter / second
216,34.24,127.09,2018-01-10 00:00:00,13.201644999212586,-5.898050897286929,294.07348512536566 degree,14.459268137503427 meter / second
217,34.24,127.09,2018-01-10 01:00:00,13.00603065306196,-7.69646648594245,300.61540726459145 degree,15.11265793027893 meter / second
218,34.24,127.09,2018-01-10 02:00:00,11.912847403227877,-7.6748688853396585,302.7917164995698 degree,14.17108131582583 meter / second
219,34.24,127.09,2018-01-10 03:00:00,12.172412593312362,-7.338444722103868,301.0847296202194 degree,14.213388029643161 meter / second
220,34.24,127.09,2018-01-10 04:00:00,13.173807573029613,-7.578510359573358,299.9105724936335 degree,15.198125714750917 meter / second
221,34.24,127.09,2018-01-10 05:00:00,14.292571160437241,-7.77205808805222,298.53659855241517 degree,16.269065040752043 meter / second
222,34.24,127.09,2018-01-10 06:00:00,14.691323481436594,-8.493916354353214,300.0347272113046 degree,16.97002064438813 meter / second
223,34.24,127.09,2018-01-10 07:00:00,13.484533438261186,-9.533923891072249,305.2613270458629 degree,16.514488996282697 meter / second
224,34.24,127.09,2018-01-10 08:00:00,11.2891385841553,-10.496678471788993,312.9167818209222 degree,15.415087054972554 meter / second
225,34.24,127.09,2018-01-10 09:00:00,9.114809890404095,-10.767479156270147,319.7516555045861 degree,14.107386955737777 meter / second
226,34.24,127.09,2018-01-10 10:00:00,4.191347270366768,-8.140047975245936,332.755857810537 degree,9.155750814658317 meter / second
227,34.24,127.09,2018-01-10 11:00:00,3.9678954980331658,-6.594158178253823,328.9634620741799 degree,7.695915589658169 meter / second
228,34.24,127.09,2018-01-10 12:00:00,5.033241321684274,-6.519397253090315,322.3303911456856 degree,8.236264854041035 meter / second
229,34.24,127.09,2018-01-10 13:00:00,5.1664095496406635,-7.533653804475253,325.558550956277 degree,9.134972757501945 meter / second
230,34.24,127.09,2018-01-10 14:00:00,4.684897312962196,-8.401711213318219,330.85542590789925 degree,9.619616112142808 meter / second
231,34.24,127.09,2018-01-10 15:00:00,3.9001828397502565,-8.591936234012035,335.58502670667593 degree,9.43571907343639 meter / second
232,34.24,127.09,2018-01-10 16:00:00,4.152224401136641,-8.977370337077238,335.1784564658025 degree,9.891114479492632 meter / second
233,34.24,127.09,2018-01-10 17:00:00,4.227460688117652,-9.012258768820208,334.8697158793591 degree,9.954508123747598 meter / second
234,34.24,127.09,2018-01-10 18:00:00,4.945967228786303,-9.180055511964973,331.6854060201491 degree,10.427656066009586 meter / second
235,34.24,127.09,2018-01-10 19:00:00,5.096439802748323,-9.11692406404912,330.79443015335573 degree,10.444711726643073 meter / second
236,34.24,127.09,2018-01-10 20:00:00,4.812799000829914,-8.998137260733767,331.8591817217115 degree,10.204386722649959 meter / second
237,34.24,127.09,2018-01-10 21:00:00,4.693925667399917,-9.079543601467366,332.6620240255629 degree,10.2211080701665 meter / second
238,34.24,127.09,2018-01-10 22:00:00,5.675759212502104,-7.660747377253218,323.46568053101004 degree,9.534216958743626 meter / second
239,34.24,127.09,2018-01-10 23:00:00,4.579566511188782,-7.889183537475051,329.86540271807814 degree,9.122041784511248 meter / second
240,34.24,127.09,2018-01-11 00:00:00,3.7692717004032983,-8.009631694682927,334.798681594179 degree,8.852209274295907 meter / second
241,34.24,127.09,2018-01-11 01:00:00,3.636855835316719,-7.878384737173655,335.2207930973226 degree,8.677307556714126 meter / second
242,34.24,127.09,2018-01-11 02:00:00,4.748095794026245,-8.31365945701453,330.26845560416825 degree,9.573993275350514 meter / second
243,34.24,127.09,2018-01-11 03:00:00,7.0322694667697245,-8.568677279516722,320.6244495814881 degree,11.084901631217475 meter / second
244,34.24,127.09,2018-01-11 04:00:00,8.737876092629232,-8.877689103525892,315.4547414262827 degree,12.456477930338249 meter / second
245,34.24,127.09,2018-01-11 05:00:00,8.965089679311884,-9.471623120102658,316.57375827653715 degree,13.041643971806916 meter / second
246,34.24,127.09,2018-01-11 06:00:00,8.57837516422949,-9.903575132158487,319.1012253626069 degree,13.102263959200995 meter / second
247,34.24,127.09,2018-01-11 07:00:00,7.961437610985204,-10.19348138640365,322.00901616912347 degree,12.934123534610588 meter / second
248,34.24,127.09,2018-01-11 08:00:00,6.750885753460745,-10.702686354461772,327.7576833782017 degree,12.65393036405138 meter / second
249,34.24,127.09,2018-01-11 09:00:00,5.100201617097374,-10.877959190122889,334.8801636626598 degree,12.014243741368896 meter / second
250,34.24,127.09,2018-01-11 10:00:00,5.57042841072869,-9.236541544310736,328.90641178839286 degree,10.786258497682665 meter / second
251,34.24,127.09,2018-01-11 11:00:00,5.374814064578063,-8.97986236791602,329.0977577691618 degree,10.465493508454365 meter / second
252,34.24,127.09,2018-01-11 12:00:00,4.64201262938302,-9.01392012271273,332.75231748226963 degree,10.138986006006563 meter / second
253,34.24,127.09,2018-01-11 13:00:00,3.742186637090134,-9.387724748530276,338.26651236352836 degree,10.106103936779189 meter / second
254,34.24,127.09,2018-01-11 14:00:00,2.8942736828141453,-8.915900243053908,342.0155670144161 degree,9.373905125139645 meter / second
255,34.24,127.09,2018-01-11 15:00:00,2.6008521635882045,-8.502223123815824,342.9909922077712 degree,8.891132100244038 meter / second
256,34.24,127.09,2018-01-11 16:00:00,2.891264231334905,-8.296215241143045,340.786349499981 degree,8.785590258074341 meter / second
257,34.24,127.09,2018-01-11 17:00:00,2.9996044845875605,-8.357685335166373,340.25674800615076 degree,8.879669544843033 meter / second
258,34.24,127.09,2018-01-11 18:00:00,3.0778502230478115,-8.254681393829983,339.55146741541193 degree,8.809819913548653 meter / second
259,34.24,127.09,2018-01-11 19:00:00,3.0628029656516094,-8.223115669872058,339.5715199206197 degree,8.774986799220823 meter / second
260,34.24,127.09,2018-01-11 20:00:00,3.238855877187174,-8.45155183009389,339.03185990133034 degree,9.050906900965963 meter / second
261,34.24,127.09,2018-01-11 21:00:00,3.7715287890127285,-8.919222950838954,337.0787355640514 degree,9.683850858678285 meter / second
262,34.24,127.09,2018-01-11 22:00:00,3.7843189577994996,-6.284315677298392,328.9442910164439 degree,7.335781724281267 meter / second
263,34.24,127.09,2018-01-11 23:00:00,3.814413472591904,-6.876588339982635,330.98305962646685 degree,7.863664370856361 meter / second
264,34.24,127.09,2018-01-12 00:00:00,3.587199885909252,-8.12177308242819,336.17005796403726 degree,8.878693655258214 meter / second
265,34.24,127.09,2018-01-12 01:00:00,3.8979257511408263,-8.616856542399873,335.6598816329322 degree,9.457486020804168 meter / second
266,34.24,127.09,2018-01-12 02:00:00,4.658564612518843,-8.86938233406328,332.2896966298796 degree,10.018391449569469 meter / second
267,34.24,127.09,2018-01-12 03:00:00,5.450050351559073,-8.736474022661486,328.0429622774643 degree,10.297039729124489 meter / second
268,34.24,127.09,2018-01-12 04:00:00,6.069997356282599,-8.503053800762086,324.4784437788458 degree,10.447334197963244 meter / second
269,34.24,127.09,2018-01-12 05:00:00,6.705743981272137,-8.5113605702247,321.7669077772696 degree,10.83560155684691 meter / second
270,34.24,127.09,2018-01-12 06:00:00,6.995403686149029,-8.792129378060988,321.4927038158303 degree,11.235533442287043 meter / second
271,34.24,127.09,2018-01-12 07:00:00,6.820855500353085,-9.007274707142642,322.86478273168365 degree,11.298454204298414 meter / second
272,34.24,127.09,2018-01-12 08:00:00,6.261097525214366,-9.0895117248225,325.4398954259898 degree,11.037235415443995 meter / second
273,34.24,127.09,2018-01-12 09:00:00,5.514001195492932,-8.94580461311931,328.35121434628957 degree,10.508645457907704 meter / second
274,34.24,127.09,2018-01-12 10:00:00,5.600522925521094,-8.10765157434175,325.36444501426894 degree,9.853926683825774 meter / second
275,34.24,127.09,2018-01-12 11:00:00,4.541196004828466,-7.966436493477343,330.3150836458407 degree,9.169873039408866 meter / second
276,34.24,127.09,2018-01-12 12:00:00,3.8377367215560176,-7.788671626977444,333.7690038307556 degree,8.682835300572215 meter / second
277,34.24,127.09,2018-01-12 13:00:00,3.097411657662874,-6.560931100403375,334.7280319545555 degree,7.255327413788168 meter / second
278,34.24,127.09,2018-01-12 14:00:00,2.340534610633908,-5.462776177446054,336.80721521325427 degree,5.943065356232198 meter / second
279,34.24,127.09,2018-01-12 15:00:00,2.1103115724720154,-4.514143104815751,334.9444353967903 degree,4.983061599425087 meter / second
280,34.24,127.09,2018-01-12 16:00:00,2.2555176063453657,-3.888643364281059,329.8851152203158 degree,4.495431779829502 meter / second
281,34.24,127.09,2018-01-12 17:00:00,2.480474104418587,-3.533944308227522,324.93499853320697 degree,4.317581980269152 meter / second
282,34.24,127.09,2018-01-12 18:00:00,2.8717027967198425,-3.651900434596614,321.81996022495014 degree,4.645756530092328 meter / second
283,34.24,127.09,2018-01-12 19:00:00,3.2343416999683128,-4.020720998736592,321.18616307448997 degree,5.160151507643481 meter / second
284,34.24,127.09,2018-01-12 20:00:00,3.5947235146073537,-4.254971897582253,319.8079077847646 degree,5.570172618122868 meter / second
285,34.24,127.09,2018-01-12 21:00:00,3.7730335147523486,-4.565645075483946,320.4297889364834 degree,5.922912869419512 meter / second
286,34.24,127.09,2018-01-12 22:00:00,2.4330752436205505,-5.077342074380852,334.3961406493892 degree,5.630209381665771 meter / second
287,34.24,127.09,2018-01-12 23:00:00,2.0117520365268917,-3.678482096876973,331.32586866027066 degree,4.19265748583336 meter / second
288,34.24,127.09,2018-01-13 00:00:00,2.8995402229028158,-3.2789264857253304,318.513812418858 degree,4.377064359022195 meter / second
289,34.24,127.09,2018-01-13 01:00:00,3.7579862573561464,-3.8354800397203417,315.5847016845287 degree,5.369671111490052 meter / second
290,34.24,127.09,2018-01-13 02:00:00,3.612027860612986,-3.7989302540848486,316.44467809073683 degree,5.242004992485756 meter / second
291,34.24,127.09,2018-01-13 03:00:00,4.403513599653216,-3.564679355239187,308.99044578842063 degree,5.665498294766251 meter / second
292,34.24,127.09,2018-01-13 04:00:00,5.7209009846907115,-4.358806515864904,307.30410551204767 degree,7.192211225998684 meter / second
293,34.24,127.09,2018-01-13 05:00:00,5.945857482763932,-5.074019366595807,310.47646368766686 degree,7.816578134831709 meter / second
294,34.24,127.09,2018-01-13 06:00:00,5.541838621675906,-5.790893571219232,316.2589639107861 degree,8.01538668199401 meter / second
295,34.24,127.09,2018-01-13 07:00:00,5.120515414582247,-6.120672318884933,320.0843624962455 degree,7.980119532070848 meter / second
296,34.24,127.09,2018-01-13 08:00:00,4.5863377770170715,-6.058371547915343,322.8733736374164 degree,7.5985761835678165 meter / second
297,34.24,127.09,2018-01-13 09:00:00,3.003366298936611,-5.775110709240269,332.5231574062672 degree,6.509386517143519 meter / second
298,34.24,127.09,2018-01-13 10:00:00,3.0650600542610396,-5.194467523803683,329.4567424937963 degree,6.031341972735243 meter / second
299,34.24,127.09,2018-01-13 11:00:00,2.3924476486508053,-4.470947903610169,331.8483317765186 degree,5.070816591864759 meter / second
300,34.24,127.09,2018-01-13 12:00:00,1.2345611920130533,-4.092159216115056,343.21199219516905 degree,4.274331337982595 meter / second
301,34.24,127.09,2018-01-13 13:00:00,0.061627477979099066,-4.03318115293051,359.1245819399081 degree,4.033651962973001 meter / second
302,34.24,127.09,2018-01-13 14:00:00,-0.04069387231507493,-3.178414575227724,0.7335291522412035 degree,3.178675070412833 meter / second
303,34.24,127.09,2018-01-13 15:00:00,-1.0458506663813758,-2.99732700094278,19.235298766099405 degree,3.174550797664294 meter / second
304,34.24,127.09,2018-01-13 16:00:00,-2.442236152748931,-2.925888783564316,39.85171527206031 degree,3.811212746565242 meter / second
305,34.24,127.09,2018-01-13 17:00:00,-3.0223079253725222,-2.512211664326233,50.26586381554072 degree,3.930083032474803 meter / second
306,34.24,127.09,2018-01-13 18:00:00,-3.07647805199885,-1.8858812468452797,58.49170009297592 degree,3.608499034450937 meter / second
307,34.24,127.09,2018-01-13 19:00:00,-2.735657671974872,-1.3168675386563504,64.29516367452342 degree,3.0361098485729747 meter / second
308,34.24,127.09,2018-01-13 20:00:00,-2.0013515110402094,-0.5567981328273424,74.45284444967477 degree,2.0773617959958117 meter / second
309,34.24,127.09,2018-01-13 21:00:00,-1.9336388527573,0.04627333015829671,91.37086642858343 degree,1.9341924500877636 meter / second
310,34.24,127.09,2018-01-13 22:00:00,-2.7100773344013285,-2.0304190354947305,53.159055061998416 degree,3.3863137211627574 meter / second
311,34.24,127.09,2018-01-13 23:00:00,-4.332924044581725,-2.051185959151261,64.66734451272706 degree,4.79391224524748 meter / second
312,34.24,127.09,2018-01-14 00:00:00,-4.539823833779504,-1.0460668541751956,77.02437464990436 degree,4.658782706368309 meter / second
313,34.24,127.09,2018-01-14 01:00:00,-4.0537974198821765,1.2557389639146197,107.21133714749305 degree,4.2438371631033105 meter / second
314,34.24,127.09,2018-01-14 02:00:00,-3.4150413434133973,2.2309536988252816,123.15549398633738 degree,4.079174154596122 meter / second
315,34.24,127.09,2018-01-14 03:00:00,-2.307563199052922,3.1588198477990543,143.85133585306525 degree,3.911903724335837 meter / second
316,34.24,127.09,2018-01-14 04:00:00,-1.5514385148937664,3.3531982532241775,155.17123430221076 degree,3.694712436837466 meter / second
317,34.24,127.09,2018-01-14 05:00:00,-1.1820283458170049,3.191216248703241,159.67534114983096 degree,3.4030944971161863 meter / second
318,34.24,127.09,2018-01-14 06:00:00,-0.9442816789570116,2.7310212204745303,160.9265907448187 degree,2.889661709594406 meter / second
319,34.24,127.09,2018-01-14 07:00:00,-0.8148752653496734,2.110505541617406,158.8882108621894 degree,2.2623561477531515 meter / second
320,34.24,127.09,2018-01-14 08:00:00,-1.0165085144587818,1.1859621004286782,139.3995528142363 degree,1.5619845273306652 meter / second
321,34.24,127.09,2018-01-14 09:00:00,-1.2068563205207383,0.9475578168517107,128.1370715650381 degree,1.534394993037202 meter / second
322,34.24,127.09,2018-01-14 10:00:00,-0.8427126915326473,-0.05589993423183215,86.20494018896254 degree,0.8445646707726543 meter / second
323,34.24,127.09,2018-01-14 11:00:00,-2.154833536481471,0.3802054625553035,100.00645119849224 degree,2.1881187727594074 meter / second
324,34.24,127.09,2018-01-14 12:00:00,-2.598727629669433,1.090434251608639,112.76307378106571 degree,2.8182320965968364 meter / second
325,34.24,127.09,2018-01-14 13:00:00,-1.9020396122252756,1.6336969744634708,130.6598908823043 degree,2.507333342586337 meter / second
326,34.24,127.09,2018-01-14 14:00:00,-1.1286105820604873,2.338941701839239,154.24127580966967 degree,2.5970002176629765 meter / second
327,34.24,127.09,2018-01-14 15:00:00,0.6161189130291467,3.595755921532451,189.72299059036175 degree,3.648158872942337 meter / second
328,34.24,127.09,2018-01-14 16:00:00,3.8098992953730435,3.946301592854682,223.99248736166066 degree,5.4853102831700795 meter / second
329,34.24,127.09,2018-01-14 17:00:00,6.288934951397341,2.6462921719558867,247.17935135320823 degree,6.8230173004516175 meter / second
330,34.24,127.09,2018-01-14 18:00:00,7.65447356010268,0.8487072602466266,263.6730423596843 degree,7.701381012253992 meter / second
331,34.24,127.09,2018-01-14 19:00:00,7.971970691162545,-0.41309102112415286,272.96629567257963 degree,7.98266627715878 meter / second
332,34.24,127.09,2018-01-14 20:00:00,7.760556724745905,-1.3833216943572473,280.1068408654047 degree,7.882881426742274 meter / second
333,34.24,127.09,2018-01-14 21:00:00,7.318919720167374,-2.2439030106838618,287.0449829865107 degree,7.655173844636774 meter / second
334,34.24,127.09,2018-01-14 22:00:00,6.552261955830877,-3.2282551920033966,296.2291562224127 degree,7.304366387478489 meter / second
