,latitude,longitude,time,u100,v100,u10,v10,mdww,mpww,mwd,p140122,mwp,mp1,wmb,dwi,pp1d,swh,shww,p140121,p140124,p140127,10m_wind_direction(degree),10m_wind_speed(meter/second),100m_wind_direction(degree),100m_wind_speed(meter/second)
13,35.89,126.42,2021-01-01 13:00:00,6.348005410783879,-2.033553784816182,5.297410232592609,-1.4504250239058398,290.75420090401565,2.484336351312548,285.06101262740606,280.65043088110735,4.710677863888201,4.1515475883278405,13.0,290.17562989045456,5.586745141839805,0.9171944745443764,0.3570186728558584,0.7979634362261905,0.012206154835338157,0.004272064175920909,285.3122514016852,5.492384538827297,287.76261704882506,6.665771800105493
14,35.89,126.42,2021-01-01 14:00:00,6.03944643668016,-2.5729270441609664,5.293647517074956,-1.8525735001506327,347.97542644848284,3.6485000993259082,285.52157018526395,280.9925410058936,4.64803531695858,4.09417084393296,13.0,298.50478699605117,5.530175822160216,0.8847867254644564,0.33217541689387664,0.769275431918008,0.012080480139478822,0.003966623886951515,289.2880875445841,5.608451890539333,293.0749911160601,6.564668067473296
15,35.89,126.42,2021-01-01 15:00:00,6.426173684223487,-3.3157524967896492,5.583034546887198,-2.528057268843058,349.59556864405033,3.765952359445273,286.5962044869324,281.65537937266697,4.562100330043862,4.019798962590736,13.0,307.3171120814055,5.469040369053576,0.8737994828988993,0.37805751877200144,0.74426999907847,0.01171916538888329,0.0037841796875,294.3615220318823,6.128731378212473,297.29265584949553,7.231177140671721
16,35.89,126.42,2021-01-01 16:00:00,5.775685654372241,-4.3964985456343415,4.989551690239161,-3.508686902811073,354.20885489583577,3.7323834442520063,288.7180589499206,282.81534651452034,4.488782081454404,3.959952839323164,13.0,326.2649836512236,5.37581514491793,0.8740764722072747,0.3736572372732003,0.7277885603376829,0.010980826550709644,0.0036611835979821206,305.11514906514344,6.0997139155477145,307.27868362350694,7.258632394596532
17,35.89,126.42,2021-01-01 17:00:00,3.549946921170754,-6.275557008912416,3.1410321759302278,-5.3203186615193045,345.8555115756386,2.533871919904004,291.66233762336935,284.0341138340714,4.440167935879445,3.9186270576007756,13.0,351.8783771236087,5.298698224816607,0.8727838554348563,0.37154876905502476,0.7114873873331232,0.01025819704951847,0.0036611835979821206,329.443068167826,6.17833908023342,330.50409730517055,7.210044307439412
18,35.89,126.42,2021-01-01 18:00:00,0.3304197291522546,-7.270823143625544,0.29060413878434765,-6.249108843471389,5.208257940824836,2.573360179771721,295.0781395108155,284.98560761863314,4.40761145726391,3.8890671399188563,13.0,11.338290663213769,5.260139764765945,0.8658129578407424,0.41385564221537363,0.6748161861348719,0.009284218156608626,0.0036017354880484853,357.3374757651144,6.255862218993551,357.3980058285019,7.278327169294734
19,35.89,126.42,2021-01-01 19:00:00,-2.461239018775756,-6.973892915589583,-2.167817354431474,-5.960064626170444,17.32911836664681,2.5564588930038816,298.1649717140774,285.77673728220134,4.396229924089372,3.8798432835414514,13.0,23.41749015715743,5.25037331271364,0.8457773978682561,0.3925417787055554,0.6469780060117613,0.00829452992671631,0.003357793243838031,19.987531056775552,6.342066101066948,19.43904890749745,7.395463467941331
20,35.89,126.42,2021-01-01 20:00:00,-3.367716716031568,-6.335542913566146,-2.915229482256237,-5.4000414551498634,24.69939235461831,2.5344171227029664,300.7747978752722,286.25782964518197,4.39561232151401,3.881077972977797,13.0,28.084453597999328,5.25430526094249,0.8190940944947607,0.37856171769373925,0.6174401775185069,0.007320551033806466,0.0030523529548686368,28.362532341932656,6.136693788315743,27.993293280086867,7.174999643838086
21,35.89,126.42,2021-01-01 21:00:00,-3.3594884767221354,-6.0681057553182685,-2.8950476444797326,-5.194647262692807,24.622504250421883,2.499212599112812,302.98986041544595,286.7015037132641,4.3967592977253975,3.883329465479368,13.0,28.15583068591809,5.261534972201989,0.7921338018128897,0.3692111195087866,0.5895247406512988,0.006472246836755957,0.002685414621140303,29.131519102013335,5.946903483966216,28.97025162546538,6.935998146118229
22,35.89,126.42,2021-01-01 22:00:00,-4.847885542917256,-5.5822199276230595,-4.299224662658521,-4.701387022298803,31.086597010364102,2.534261350474692,307.08005015546973,287.2895054902405,4.371349363196199,3.865462783047545,13.0,38.61531933862841,5.266988964906524,0.7764377410049512,0.3753531791008633,0.5632316954101368,0.002073632481679133,0.0017690937542321206,42.44163054487336,6.370743491418477,40.97272071544248,7.393454778219593
23,35.89,126.42,2021-01-01 23:00:00,-4.9621666444371515,-5.645705010048257,-4.3570336556115565,-4.725343132700104,34.88706616064448,2.6021780420026,311.81721360772246,287.8080161481197,4.327411351406127,3.806342947683706,13.0,39.043581866140954,5.273838165047102,0.7661429717103327,0.3982713119071195,0.538818564275346,0.001837992426942825,0.0015866495547806059,42.67780802943839,6.4274886229294745,41.31313470596159,7.516454141924146
24,35.89,126.42,2021-01-02 00:00:00,-4.356933930787784,-5.125327287177154,-3.8576186869048508,-4.334976350095296,34.606973781071815,2.543919228627743,313.48399334092255,288.58310939958847,4.340381005488739,3.816728864707083,13.0,36.80892995976137,5.2805605281480394,0.7417217476885696,0.35371846173175747,0.5158733112784065,0.13623137031152244,0.0015251515100216662,41.66531909671281,5.802864972532364,40.367169683761524,6.726949760324706
25,35.89,126.42,2021-01-02 01:00:00,-2.9585903725903417,-4.62294533570217,-2.740434243208889,-4.112302340299595,25.341957225402723,2.4490539416082555,313.3578882953186,289.3688935924569,4.379466425615249,3.857328358525739,13.0,24.636391197000847,5.290326980200345,0.7135150031190094,0.34835561865509357,0.4963273550217543,0.003298960766307646,0.0014042053553290912,33.67944959824569,4.941761869959479,32.61841092981421,5.488613720209749
26,35.89,126.42,2021-01-02 02:00:00,-1.0016407901636488,-5.251297686949986,-1.037634438947256,-4.767364506682714,8.157465937501968,2.561054173737995,313.7087892917817,290.1707141974247,4.386083596065561,3.8517359416669974,13.0,7.96160535013405,5.304025380481502,0.6981882613889048,0.32630837489547515,0.5038985159433034,0.010493837104254777,0.0011602631111186368,12.279127694726384,4.87898038205397,10.798970193720734,5.345971536539072
